order_id,order_date,customer_id,customer_segment,region,product_name,category,subcategory,acquisition_channel,qty,unit_price,discount_pct,revenue,profit,payment_method,is_fraud_flag,order_status,delivery_date,delivery_days,delivery_cost,customer_rating,product_weight_kg
10137,2024-09-29,C12184,B2B_Small,Moscow,Puffer Jacket Winter,Clothing,Outerwear,social_media,1,10692.61,0.215,8393.7,4274.25,wallet,0,cancelled,,,101.43,,0.9
10138,2024-02-24,C98035,B2B_Small,Moscow,Protein Powder 2kg,Sports,Nutrition,paid_search,1,5701.22,0.137,4920.15,2516.54,wallet,0,cancelled,,,263.61,,2.0
10139,2024-04-06,C19744,B2C_Standard,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,direct,1,34630.59,0.092,31444.58,7312.48,invoice,0,returned,2024-04-10,4,10.07,,0.1
10140,2024-07-05,C33102,B2B_Medium,Moscow,Protein Powder 2kg,Sports,Nutrition,direct,2,5788.4,0.127,10106.55,4850.12,sbp,0,in_transit,2024-07-07,2,231.89,,2.0
10141,2024-06-15,C68376,B2C_Premium,Saint Petersburg,Protein Powder 2kg,Sports,Nutrition,paid_search,1,4813.45,0.033,4654.61,2273.19,credit,0,returned,2024-06-21,6,187.7,,2.0
10142,2024-06-25,C66589,B2B_Medium,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,social_media,3,9385.42,0.038,27086.32,12064.13,sbp,0,delivered,2024-06-30,5,83.76,5,0.9
10143,2024-08-28,C16689,B2B_Medium,Krasnoyarsk,Smartphone Pro X,Electronics,Mobile,social_media,4,84524.56,0.089,308007.5,53251.69,credit,0,delivered,2024-09-06,9,401.08,4,0.2
10144,2024-08-18,C67508,B2C_Standard,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,referral,1,1825.84,0.027,1776.54,,card,0,delivered,2024-08-24,6,63.86,5,0.7
10145,2024-05-09,C65894,B2C_Standard,Moscow,Wireless Headphones,Electronics,Audio,referral,1,21596.71,0.076,19955.36,7244.58,wallet,0,returned,2024-05-11,2,40.17,,0.3
10146,2024-12-03,C77184,B2B_Small,Novosibirsk,Yoga Mat Premium,Sports,Fitness,direct,2,2885.26,0.171,4783.76,2247.83,invoice,0,in_transit,2024-12-11,8,459.72,,1.0
10147,2024-03-20,C15765,B2C_Standard,Moscow,Sci-Fi Novel Set,Books,Fiction,direct,1,2111.93,0.135,1826.82,755.97,invoice,0,returned,2024-03-23,3,65.43,,0.7
10148,2024-05-10,C51896,B2C_Standard,Moscow,Classic Jeans,Clothing,Bottoms,email,1,5352.33,0.103,4801.04,2369.69,invoice,0,cancelled,,,55.23,,0.5
10149,2024-05-25,C93580,B2B_Medium,Moscow,Coffee Machine Delux,Home,Kitchen,paid_search,4,29361.42,0.173,97127.58,26892.61,wallet,0,in_transit,2024-05-28,3,385.74,,3.2
10150,2024-12-25,C86886,B2B_Medium,Moscow,Smartphone Pro X,Electronics,Mobile,email,3,139448.43,0.036,403284.86,,invoice,0,returned,2024-12-28,3,27.62,,0.2
10151,2024-03-11,C44368,B2C_Standard,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,organic_search,1,27590.26,0.125,24141.48,6050.63,invoice,0,returned,2024-03-16,5,410.71,,3.2
10152,2024-12-24,C29777,B2C_Budget,Moscow,Smartphone Pro X,Electronics,Mobile,organic_search,1,137158.84,0.087,125226.02,24056.53,credit,0,returned,2024-12-29,5,18.03,,0.2
10153,2024-02-11,C48584,B2C_Budget,Moscow,Puffer Jacket Winter,Clothing,Outerwear,social_media,1,10630.63,0.033,10279.82,4637.94,card,0,delivered,2024-02-13,2,113.12,4,0.9
10154,2024-07-05,C18438,B2C_Premium,Rostov-on-Don,Protein Powder 2kg,Sports,Nutrition,paid_search,1,3162.78,0.049,3007.8,1314.04,wallet,0,delivered,2024-07-11,6,416.51,5,2.0
10155,2024-08-29,C98926,B2C_Budget,Moscow,Cookbook Italian,Books,Non-fiction,referral,1,1374.24,0.016,1352.25,477.45,card,0,delivered,2024-09-02,4,100.59,4,0.8
10156,2024-10-27,C87134,B2C_Premium,Moscow,Cookbook Italian,Books,Non-fiction,organic_search,2,1446.64,0.06,2719.68,1147.68,wallet,0,returned,2024-10-30,3,85.6,,0.8
10157,2024-01-30,C29777,B2C_Budget,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,organic_search,1,26297.56,0.063,24640.81,7449.99,sbp,0,delivered,2024-02-02,3,301.24,5,3.2
10158,2024-07-07,C23097,B2B_Small,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,social_media,2,3984.19,0.059,7498.25,3531.0,wallet,0,delivered,2024-07-11,4,96.53,4,1.0
10159,2024-11-02,C13956,B2C_Standard,Moscow,Classic Jeans,Clothing,Bottoms,organic_search,1,5005.35,0.208,3964.24,2173.27,sbp,0,returned,2024-11-07,5,44.15,,0.5
10160,2024-02-22,C57241,B2B_Medium,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,direct,9,1766.97,0.043,15218.91,5307.57,sbp,0,delivered,2024-02-27,5,62.73,4,0.7
10161,2024-04-03,C23860,B2C_Budget,Saint Petersburg,Cookbook Italian,Books,Non-fiction,referral,1,1237.22,0.029,1201.34,426.33,sbp,0,delivered,2024-04-07,4,77.3,5,0.8
10162,2024-09-04,C24375,B2B_Medium,Saint Petersburg,Cookbook Italian,Books,Non-fiction,direct,4,1308.02,0.075,4839.67,1898.59,invoice,0,returned,2024-09-10,6,89.58,,0.8
10163,2024-07-30,C33072,B2C_Budget,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,direct,1,4120.88,0.146,3519.23,1716.91,credit,0,delivered,2024-08-02,3,81.93,4,1.0
10164,2024-07-03,C17671,B2C_Budget,Krasnoyarsk,Wireless Headphones,Electronics,Audio,organic_search,1,12644.99,0.102,11355.2,3141.02,sbp,0,delivered,2024-07-12,9,208.7,4,0.3
10165,2024-12-02,C68808,B2C_Standard,Moscow,Coffee Machine Delux,Home,Kitchen,paid_search,1,29048.11,0.115,25707.58,7190.37,credit,0,returned,2024-12-06,4,350.12,,3.2
10166,2024-03-08,C60198,B2C_Budget,Kazan,Running Shoes Elite,Sports,Footwear,organic_search,1,8586.56,0.182,7023.81,2865.6,sbp,0,delivered,2024-03-12,4,394.84,5,0.6
10167,2024-01-01,C61568,B2C_Premium,Novosibirsk,Wireless Headphones,Electronics,Audio,organic_search,2,13588.51,0.016,26742.19,9438.04,wallet,0,cancelled,,,238.41,,0.3
10168,2024-05-12,C74801,B2B_Small,Moscow,Cookbook Italian,Books,Non-fiction,direct,1,1445.25,0.104,1294.94,525.56,sbp,0,delivered,2024-05-16,4,75.25,4,0.8
10169,2024-03-27,C14993,B2C_Standard,Moscow,Yoga Mat Premium,Sports,Fitness,email,1,4650.05,0.101,4180.39,2384.3,invoice,0,in_transit,2024-03-30,3,92.15,,1.0
10170,2024-06-29,C92786,B2C_Standard,Samara,Sci-Fi Novel Set,Books,Fiction,organic_search,1,1243.58,0.109,1108.03,420.73,sbp,0,delivered,2024-07-04,5,469.21,4,0.7
10171,2024-08-09,C37737,B2C_Budget,Moscow,Yoga Mat Premium,Sports,Fitness,organic_search,1,4853.2,0.032,4697.9,2842.07,invoice,0,delivered,2024-08-12,3,102.02,3,1.0
10172,2024-09-15,C16635,B2C_Budget,Kazan,Wireless Headphones,Electronics,Audio,direct,1,13394.88,0.053,12684.95,4211.95,sbp,0,delivered,2024-09-20,5,206.31,4,0.3
10173,2024-01-21,C11683,B2C_Budget,Moscow,Cookbook Italian,Books,Non-fiction,email,1,1476.33,0.02,1446.8,625.05,sbp,0,delivered,2024-01-26,5,73.06,1,0.8
10174,2024-03-30,C43322,B2C_Budget,Moscow,Running Shoes Elite,Sports,Footwear,direct,1,13222.97,0.037,12733.72,5031.86,sbp,0,delivered,2024-04-04,5,51.7,4,0.6
10175,2024-04-06,C18438,B2C_Premium,Moscow,Smart Watch Sport,Electronics,Wearables,paid_search,2,38769.7,0.043,74205.21,13952.56,sbp,0,delivered,2024-04-09,3,10.02,5,0.1
10176,2024-10-07,C83074,B2B_Medium,Kazan,Smart Watch Sport,Electronics,Wearables,social_media,5,24551.26,0.058,115636.43,24114.02,card,0,cancelled,,,349.34,,0.1
10177,2024-05-25,C26482,B2C_Budget,Moscow,Cookbook Italian,Books,Non-fiction,paid_search,1,1357.63,0.052,1287.03,481.21,sbp,0,cancelled,,,89.97,,0.8
10178,2024-11-19,C91732,B2B_Small,Moscow,Smart Watch Sport,Electronics,Wearables,referral,1,41884.2,0.134,36271.72,7102.01,credit,0,returned,2024-11-21,2,9.23,,0.1
10179,2024-12-05,C17247,B2B_Medium,Moscow,Cookbook Italian,Books,Non-fiction,email,3,1435.96,0.183,3519.54,1265.26,invoice,0,delivered,2024-12-07,2,110.98,5,0.8
10180,2024-06-14,C64856,B2C_Standard,Moscow,Smart Watch Sport,Electronics,Wearables,social_media,1,41179.39,0.04,39532.21,7672.72,invoice,0,delivered,2024-06-17,3,10.49,4,0.1
10181,2024-08-18,C89559,B2C_Standard,Novosibirsk,Wireless Headphones,Electronics,Audio,paid_search,1,13625.37,0.082,12508.09,4247.09,invoice,0,delivered,2024-08-26,8,194.28,5,0.3
10182,2024-05-18,C60198,B2C_Budget,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,social_media,1,8732.64,0.139,7518.8,3444.56,credit,0,delivered,2024-05-21,3,123.47,5,0.9
10183,2024-06-28,C69012,B2C_Budget,Saint Petersburg,Running Shoes Elite,Sports,Footwear,referral,1,11808.32,0.108,10533.02,4145.81,invoice,0,delivered,2024-07-03,5,69.94,3,0.6
10184,2024-07-17,C66346,B2C_Premium,Krasnoyarsk,Running Shoes Elite,Sports,Footwear,referral,1,7717.98,0.043,7386.11,2899.94,invoice,0,delivered,2024-07-24,7,437.21,5,0.6
10185,2024-06-18,C65894,B2C_Standard,Moscow,Smartphone Pro X,Electronics,Mobile,organic_search,1,145001.5,0.116,128181.33,22283.76,credit,0,in_transit,2024-06-21,3,25.52,,0.2
10186,2024-03-05,C30553,B2C_Premium,Samara,Smartphone Pro X,Electronics,Mobile,referral,1,84220.76,0.202,67208.17,12383.41,sbp,0,delivered,2024-03-11,6,393.69,4,0.2
10187,2024-10-07,C86692,B2C_Budget,Novosibirsk,Puffer Jacket Winter,Clothing,Outerwear,direct,1,6644.79,0.152,5634.78,2826.26,credit,0,cancelled,,,458.93,,0.9
10188,2024-11-13,C50921,B2C_Standard,Moscow,Protein Powder 2kg,Sports,Nutrition,social_media,1,5411.91,0.139,4659.65,1838.23,invoice,0,in_transit,2024-11-17,4,187.0,,2.0
10189,2024-02-24,C70746,B2C_Budget,Rostov-on-Don,Laptop UltraSlim 15,Electronics,Computers,paid_search,1,64817.3,0.082,59502.28,8071.98,card,0,delivered,2024-02-29,5,324.45,4,1.6
10190,2024-10-02,C40631,B2C_Budget,Moscow,Smartphone Pro X,Electronics,Mobile,social_media,1,139128.29,0.077,128415.41,26436.61,card,0,delivered,2024-10-05,3,25.65,5,0.2
10191,2024-04-21,C10282,B2C_Budget,Moscow,Smartphone Pro X,Electronics,Mobile,organic_search,1,149840.41,0.024,146244.24,27230.3,card,0,cancelled,,,22.57,,0.2
10192,2024-11-14,C43040,B2C_Standard,Rostov-on-Don,Sci-Fi Novel Set,Books,Fiction,social_media,1,1171.33,0.141,1006.17,405.43,invoice,0,returned,2024-11-21,7,341.42,,0.7
10193,2024-02-07,C94599,B2C_Standard,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,paid_search,1,4352.99,0.071,4043.93,,sbp,0,delivered,2024-02-12,5,121.2,5,1.0
10194,2024-04-13,C21289,B2C_Standard,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,paid_search,1,8803.44,0.045,8407.29,3866.28,sbp,0,returned,2024-04-18,5,100.13,,0.9
10195,2024-02-22,C97861,B2B_Small,Moscow,Running Shoes Elite,Sports,Footwear,paid_search,1,13380.02,0.042,12818.06,5146.92,card,0,delivered,2024-02-24,2,59.0,4,0.6
10196,2024-02-29,C24875,B2C_Budget,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,organic_search,1,4188.25,0.042,4012.34,2463.13,card,0,delivered,2024-03-03,3,116.21,5,1.0
10197,2024-08-02,C62136,B2C_Premium,Moscow,Running Shoes Elite,Sports,Footwear,email,1,14139.62,0.037,13616.45,6455.25,card,0,delivered,2024-08-05,3,78.26,5,0.6
10198,2024-10-09,C36812,B2B_Small,Rostov-on-Don,Yoga Mat Premium,Sports,Fitness,organic_search,1,2594.47,0.082,2381.72,1219.62,sbp,0,delivered,2024-10-17,8,501.84,4,1.0
10199,2024-06-12,C36965,B2C_Budget,Saint Petersburg,Yoga Mat Premium,Sports,Fitness,social_media,1,4151.59,0.134,3595.28,2206.64,wallet,0,returned,2024-06-18,6,125.63,,1.0
10200,2024-02-11,C52606,B2B_Small,Moscow,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,10123.94,0.022,9901.21,4836.28,sbp,0,cancelled,,,115.15,,0.9
10201,2024-12-05,C83763,B2C_Standard,Moscow,Cookbook Italian,Books,Non-fiction,organic_search,1,1484.98,0.078,1369.15,522.67,credit,0,delivered,2024-12-07,2,102.53,5,0.8
10202,2024-12-01,C54603,B2C_Premium,Rostov-on-Don,Yoga Mat Premium,Sports,Fitness,paid_search,2,2734.25,0.131,4752.13,2726.33,card,0,cancelled,,,452.66,,1.0
10203,2024-06-21,C92384,B2B_Medium,Moscow,Cookbook Italian,Books,Non-fiction,paid_search,3,1414.45,0.163,3551.68,1299.98,invoice,0,delivered,2024-06-23,2,68.58,5,0.8
10204,2024-06-03,C34528,B2B_Small,Moscow,Running Shoes Elite,Sports,Footwear,organic_search,1,13423.23,0.088,12241.99,4800.2,credit,0,cancelled,,,50.38,,0.6
10205,2024-02-12,C44452,B2C_Budget,Novosibirsk,Running Shoes Elite,Sports,Footwear,direct,1,8631.31,0.109,7690.5,3531.46,credit,0,delivered,2024-02-18,6,304.22,5,0.6
10206,2024-04-08,C71468,B2C_Standard,Rostov-on-Don,Sci-Fi Novel Set,Books,Fiction,referral,1,1151.13,0.195,926.66,332.04,sbp,0,in_transit,2024-04-13,5,311.45,,0.7
10207,2024-08-11,C50090,B2B_Small,Moscow,Smartphone Pro X,Electronics,Mobile,direct,1,137181.14,0.071,127441.28,25524.43,invoice,0,in_transit,2024-08-15,4,21.58,,0.2
10208,2024-02-08,C10438,B2B_Medium,Moscow,Cookbook Italian,Books,Non-fiction,referral,3,1475.67,0.118,3904.62,1423.84,sbp,0,returned,2024-02-11,3,95.12,,0.8
10209,2024-11-25,C71887,B2C_Standard,Novosibirsk,Smart Watch Sport,Electronics,Wearables,direct,1,25966.34,0.098,23421.64,4973.99,sbp,0,cancelled,,,242.38,,0.1
10210,2024-01-19,C40270,B2C_Premium,Moscow,Coffee Machine Delux,Home,Kitchen,organic_search,1,29462.76,0.058,27753.92,7202.14,card,0,delivered,2024-01-22,3,264.79,4,3.2
10211,2024-10-31,C69082,B2B_Medium,Krasnoyarsk,Sci-Fi Novel Set,Books,Fiction,social_media,5,1201.05,0.095,5434.75,2150.99,credit,0,in_transit,2024-11-08,8,278.25,,0.7
10212,2024-05-07,C32065,B2C_Budget,Kazan,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,6248.1,0.038,6010.67,2866.03,sbp,0,delivered,2024-05-11,4,466.17,4,0.9
10213,2024-06-10,C85120,B2C_Premium,Yekaterinburg,Protein Powder 2kg,Sports,Nutrition,email,1,3669.39,0.044,3507.94,1411.0,wallet,0,delivered,2024-06-17,7,379.87,4,2.0
10214,2024-02-21,C78416,B2C_Budget,Moscow,Protein Powder 2kg,Sports,Nutrition,email,1,5474.32,0.157,4614.85,2169.88,credit,0,in_transit,2024-02-24,3,265.82,,2.0
10215,2024-07-16,C40341,B2B_Medium,Rostov-on-Don,Yoga Mat Premium,Sports,Fitness,organic_search,5,2573.48,0.052,12198.3,6345.14,card,0,delivered,2024-07-23,7,402.62,4,1.0
10216,2024-09-28,C86058,B2C_Standard,Moscow,Sci-Fi Novel Set,Books,Fiction,referral,1,2146.31,0.075,1985.34,774.96,invoice,0,cancelled,,,78.77,,0.7
10217,2024-08-13,C87802,B2C_Standard,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,email,1,27511.68,0.091,25008.12,6496.3,sbp,0,cancelled,,,356.8,,3.2
10218,2024-09-23,C98708,B2B_Medium,Moscow,Yoga Mat Premium,Sports,Fitness,organic_search,4,4756.74,0.033,18399.07,8673.54,invoice,0,in_transit,2024-09-27,4,120.03,,1.0
10219,2024-04-06,C41099,B2B_Small,Moscow,Protein Powder 2kg,Sports,Nutrition,email,1,5723.55,0.101,5145.47,2385.23,card,0,delivered,2024-04-08,2,239.75,5,2.0
10220,2024-01-31,C90599,B2B_Medium,Moscow,Sci-Fi Novel Set,Books,Fiction,email,4,1973.31,0.042,7561.72,3181.05,invoice,0,returned,2024-02-03,3,91.47,,0.7
10221,2024-04-16,C86451,B2C_Budget,Moscow,Yoga Mat Premium,Sports,Fitness,referral,1,4566.62,0.037,4397.66,2114.24,invoice,0,in_transit,2024-04-21,5,95.41,,1.0
10222,2024-09-12,C97616,B2C_Standard,Kazan,Coffee Machine Delux,Home,Kitchen,direct,1,19656.66,0.011,19440.44,4777.0,sbp,0,delivered,2024-09-19,7,729.74,2,3.2
10223,2024-07-22,C87858,B2C_Premium,Yekaterinburg,Sci-Fi Novel Set,Books,Fiction,paid_search,1,1345.54,0.034,1299.79,492.66,sbp,0,cancelled,,,301.0,,0.7
10224,2024-12-10,C72927,B2B_Small,Moscow,Puffer Jacket Winter,Clothing,Outerwear,social_media,3,10621.14,0.237,24311.79,10881.15,card,0,cancelled,,,84.67,,0.9
10225,2024-02-19,C98035,B2B_Small,Moscow,Cookbook Italian,Books,Non-fiction,referral,2,1473.75,0.094,2670.43,1037.19,sbp,0,delivered,2024-02-23,4,83.46,5,0.8
10226,2024-11-20,C61997,B2C_Standard,Moscow,Smartphone Pro X,Electronics,Mobile,organic_search,1,145588.73,0.175,120110.7,24788.13,credit,0,delivered,2024-11-25,5,21.5,1,0.2
10227,2024-09-20,C39421,B2C_Standard,Samara,Sci-Fi Novel Set,Books,Fiction,paid_search,1,1214.18,0.013,1198.4,516.3,wallet,0,returned,2024-09-25,5,304.2,,0.7
10228,2024-08-11,C70638,B2C_Standard,Moscow,Yoga Mat Premium,Sports,Fitness,direct,1,4970.39,0.103,4458.44,2513.65,credit,0,cancelled,,,105.75,,1.0
10229,2024-07-19,C67345,B2B_Medium,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,direct,8,34983.08,0.047,266711.0,50968.25,card,0,delivered,2024-07-25,6,12.49,4,0.1
10230,2024-02-13,C17671,B2C_Budget,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,email,1,9477.29,0.012,9363.56,5143.04,credit,0,delivered,2024-02-16,3,117.07,2,0.9
10231,2024-03-06,C24230,B2B_Small,Moscow,Classic Jeans,Clothing,Bottoms,paid_search,2,5391.33,0.269,7882.12,4702.17,wallet,0,delivered,2024-03-09,3,51.67,5,0.5
10232,2024-12-12,C41099,B2B_Small,Saint Petersburg,Smart Watch Sport,Electronics,Wearables,paid_search,2,33852.5,0.224,52539.08,10187.77,invoice,0,cancelled,,,11.6,,0.1
10233,2024-06-26,C98074,B2B_Small,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,paid_search,2,27064.2,0.105,48444.92,12739.78,invoice,0,cancelled,,,256.59,,3.2
10234,2024-09-11,C83361,B2C_Standard,Moscow,Classic Jeans,Clothing,Bottoms,direct,1,5037.58,0.051,4780.66,2509.08,sbp,0,in_transit,2024-09-13,2,46.97,,0.5
10235,2024-11-02,C83763,B2C_Standard,Moscow,Coffee Machine Delux,Home,Kitchen,direct,1,29429.72,0.055,27811.09,8876.75,credit,0,delivered,2024-11-04,2,394.35,5,3.2
10236,2024-08-11,C39385,B2B_Medium,Moscow,Smart Watch Sport,Electronics,Wearables,social_media,2,40174.23,0.081,73840.23,16959.89,invoice,0,in_transit,2024-08-15,4,13.59,,0.1
10237,2024-10-13,C37140,B2B_Small,Moscow,Yoga Mat Premium,Sports,Fitness,organic_search,2,4665.01,0.109,8313.05,4869.98,credit,0,in_transit,2024-10-17,4,99.97,,1.0
10238,2024-12-15,C51608,B2C_Standard,Saint Petersburg,Cookbook Italian,Books,Non-fiction,organic_search,1,1216.06,0.192,982.58,337.64,invoice,0,cancelled,,,104.18,,0.8
10239,2024-11-12,C93387,B2B_Small,Novosibirsk,Running Shoes Elite,Sports,Footwear,organic_search,2,8141.41,0.218,12733.17,5371.41,sbp,0,delivered,2024-11-19,7,423.68,4,0.6
10240,2024-07-26,C39109,B2C_Premium,Yekaterinburg,Coffee Machine Delux,Home,Kitchen,organic_search,1,19590.77,0.13,17043.97,4789.69,sbp,0,delivered,2024-08-01,6,502.83,4,3.2
10241,2024-08-18,C86058,B2C_Standard,Moscow,Sci-Fi Novel Set,Books,Fiction,email,1,2032.99,0.071,1888.65,863.31,invoice,0,returned,2024-08-21,3,69.26,,0.7
10242,2024-01-20,C41168,B2C_Standard,Samara,Smart Watch Sport,Electronics,Wearables,social_media,1,24499.62,0.055,23152.14,4677.33,credit,0,delivered,2024-01-24,4,310.56,5,0.1
10243,2024-10-26,C46357,B2B_Medium,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,social_media,5,9524.65,0.171,39479.67,19388.03,invoice,0,returned,2024-11-01,6,124.68,,0.9
10244,2024-06-04,C84174,B2B_Small,Moscow,Coffee Machine Delux,Home,Kitchen,referral,1,30920.74,0.036,29807.59,9448.4,invoice,0,delivered,2024-06-09,5,311.44,5,3.2
10245,2024-10-10,C83064,B2C_Standard,Krasnoyarsk,Puffer Jacket Winter,Clothing,Outerwear,referral,1,6360.7,0.081,5845.48,3178.68,invoice,0,delivered,2024-10-19,9,388.33,3,0.9
10246,2024-01-04,C84087,B2C_Premium,Moscow,Protein Powder 2kg,Sports,Nutrition,social_media,1494,5459.43,0.151,4635.06,2135.65,credit,0,delivered,2024-01-06,2,162.05,5,2.0
10247,2024-02-02,C51937,B2B_Small,Rostov-on-Don,Coffee Machine Delux,Home,Kitchen,email,3,17126.21,0.106,45932.5,14461.65,wallet,0,cancelled,,,627.31,,3.2
10248,2024-02-21,C85800,B2C_Budget,Moscow,Wireless Headphones,Electronics,Audio,email,1,20352.96,0.145,17401.78,5240.08,card,0,delivered,2024-02-25,4,26.61,5,0.3
10249,2024-06-15,C50558,B2C_Budget,Moscow,Protein Powder 2kg,Sports,Nutrition,paid_search,1,5458.59,0.043,5223.87,2637.95,credit,0,in_transit,2024-06-18,3,245.25,,2.0
10250,2024-02-11,C87858,B2C_Premium,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,organic_search,1,8641.07,0.243,6541.29,3306.1,credit,0,in_transit,2024-02-14,3,96.19,,0.9
10251,2024-08-20,C24621,B2B_Small,Moscow,Puffer Jacket Winter,Clothing,Outerwear,organic_search,2,10080.32,0.094,18265.54,8952.61,credit,0,returned,2024-08-22,2,114.6,,0.9
10252,2024-01-04,C51094,B2B_Medium,Moscow,Wireless Headphones,Electronics,Audio,social_media,3,21383.26,0.085,58697.05,16701.86,credit,0,cancelled,,,35.17,,0.3
10253,2024-06-12,C98785,B2C_Premium,Moscow,Yoga Mat Premium,Sports,Fitness,paid_search,1,4944.53,0.09,4499.52,2612.32,sbp,0,returned,2024-06-14,2,115.45,,1.0
10254,2024-09-02,C87077,B2C_Premium,Moscow,Sci-Fi Novel Set,Books,Fiction,organic_search,1,2068.3,0.025,2016.59,894.81,card,0,returned,2024-09-06,4,60.56,,0.7
10255,2024-06-17,C54471,B2C_Premium,Saint Petersburg,Protein Powder 2kg,Sports,Nutrition,organic_search,1,5067.39,0.114,4489.71,1761.96,wallet,0,delivered,2024-06-22,5,246.95,5,2.0
10256,2024-07-25,C78512,B2C_Premium,Saint Petersburg,Coffee Machine Delux,Home,Kitchen,paid_search,1,27211.76,0.058,25633.48,7310.74,card,0,returned,2024-07-28,3,439.32,,3.2
10257,2024-02-13,C71468,B2C_Standard,Samara,Puffer Jacket Winter,Clothing,Outerwear,email,2,6118.87,0.106,10940.54,4817.28,wallet,0,delivered,2024-02-18,5,276.38,5,0.9
10258,2024-08-02,C17889,B2B_Small,Saint Petersburg,Sci-Fi Novel Set,Books,Fiction,organic_search,3,1740.26,0.047,4975.4,1859.66,credit,0,returned,2024-08-06,4,88.19,,0.7
10259,2024-12-25,C48938,B2B_Small,Saint Petersburg,Cookbook Italian,Books,Non-fiction,email,2,1251.32,0.22,1952.06,675.38,sbp,0,cancelled,,,99.5,,0.8
10260,2024-05-16,C15238,B2C_Standard,Kazan,Classic Jeans,Clothing,Bottoms,social_media,1,3338.87,0.063,3128.52,,wallet,0,in_transit,2024-05-23,7,268.87,,0.5
10261,2024-02-09,C69954,B2B_Medium,Moscow,Smart Watch Sport,Electronics,Wearables,email,4,39993.04,0.065,149573.97,37435.97,invoice,0,delivered,2024-02-13,4,11.66,5,0.1
10262,2024-07-12,C65713,B2B_Small,Saint Petersburg,Wireless Headphones,Electronics,Audio,direct,1,18763.3,0.124,16436.65,5471.44,credit,0,delivered,2024-07-18,6,28.27,5,0.3
10263,2024-12-27,C62549,B2C_Standard,Yekaterinburg,Sci-Fi Novel Set,Books,Fiction,paid_search,1,1407.53,0.084,1289.3,576.35,wallet,0,in_transit,2025-01-03,7,287.46,,0.7
10264,2024-08-09,C14795,B2C_Premium,Saint Petersburg,Wireless Headphones,Electronics,Audio,social_media,1,17486.45,0.173,14461.29,4683.79,sbp,0,cancelled,,,39.07,,0.3
10265,2024-07-23,C73801,B2C_Standard,Moscow,Running Shoes Elite,Sports,Footwear,direct,1,13366.72,0.07,12431.05,5249.69,invoice,0,delivered,2024-07-27,4,64.97,4,0.6
10266,2024-04-14,C81176,B2B_Small,Kazan,Coffee Machine Delux,Home,Kitchen,direct,3,18136.84,0.091,49459.16,13343.98,invoice,0,delivered,2024-04-19,5,479.85,4,3.2
10267,2024-03-13,C21425,B2C_Premium,Saint Petersburg,Puffer Jacket Winter,Clothing,Outerwear,email,1,9085.83,0.06,8540.68,4306.22,card,0,delivered,2024-03-16,3,99.99,5,0.9
